Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
13.465049982070923,0.2790218951383266,99.2912368774414,-22.934974670410156,-0.017040861770510674,11.936815602907908,17.936200582570464
13.526777744293213,0.2498833187070486,99.2906494140625,-22.93017578125,-0.017031745985150337,11.932027732309667,17.931408860672875
13.588776111602783,0.2257144396891134,99.2901611328125,-22.926185607910156,-0.01702854037284851,11.928046753238945,17.92742466682622
13.65173625946045,0.20372757069975309,99.28972625732422,-22.922555923461914,-0.01701848953962326,11.92442527984273,17.923800318975708
13.71372127532959,0.18373001530418137,99.28933715820312,-22.919254302978516,-0.01701946184039116,11.921131048213358,17.920503498402343
13.774731397628784,0.16700901197962537,99.28897857666016,-22.91649627685547,-0.017024248838424683,11.91837980753534,17.917749888981035
13.836954116821289,0.14947138765578522,99.28865051269531,-22.913599014282227,-0.017025794833898544,11.915488819897643,17.914856697938024
13.898889064788818,0.013871758371232426,99.28838348388672,-22.911457061767578,-0.017026785761117935,11.913351948978873,17.912718049370174
13.958788871765137,0.0007251843973607433,99.28837585449219,-22.911346435546875,-0.017008857801556587,11.913241447189586,17.912607502133795
14.020586252212524,0.0013917824874187287,99.28838348388672,-22.911367416381836,-0.017014332115650177,11.913262297920307,17.912628397137745
14.082851648330688,0.0011575010069244589,99.28838348388672,-22.911405563354492,-0.01702556572854519,11.91330045680376,17.91266655329076
14.144702196121216,0.0008131371362291325,99.28839874267578,-22.91144561767578,-0.017032470554113388,11.913340244777965,17.912706431832852
14.206701040267944,0.0008568227617923242,99.28839874267578,-22.911468505859375,-0.01703590340912342,11.913363134819589,17.91272932203477
14.26888108253479,0.00026772614163496475,99.28839874267578,-22.911489486694336,-0.017040519043803215,11.913384119711786,17.912750306273296
14.331663846969604,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.393692255020142,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.455118656158447,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.517114400863647,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.57963228225708,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.64168667793274,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.703819274902344,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.765066862106323,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.826903581619263,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.890034675598145,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
14.950989723205566,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.012828826904297,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.074753761291504,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.137002229690552,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.199291706085205,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.26160979270935,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.32318377494812,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.384490013122559,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.446847438812256,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.50899624824524,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.570931673049927,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.63269829750061,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.693814277648926,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.755876064300537,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.817103862762451,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
